FactID,GeografiaID,EstudianteID,TiempoID,TotalPrompts,SessionLengthMin,NumeroSesiones,ConsumoAguaEstimado,FactorConsumoLitros
2961,6,17,200,4,16.52,1,2.0,0.5
2962,5,6,139,1,3.83,1,0.5,0.5
2963,8,21,72,4,20.7,1,2.0,0.5
2964,2,7,92,4,18.38,1,2.0,0.5
2965,16,16,248,3,10.97,1,1.5,0.5
2966,20,20,208,6,15.38,1,3.0,0.5
2967,12,21,154,34,77.67,1,17.0,0.5
2968,6,17,359,8,23.91,1,4.0,0.5
2969,1,21,24,11,29.17,1,5.5,0.5
2970,4,13,311,5,13.91,1,2.5,0.5
2971,17,18,326,6,30.54,1,3.0,0.5
2972,13,15,359,2,5.51,1,1.0,0.5
2973,18,20,292,12,31.48,1,6.0,0.5
2974,5,3,307,1,4.52,1,0.5,0.5
2975,3,7,316,1,3.76,1,0.5,0.5
2976,11,15,299,1,4.49,1,0.5,0.5
2977,13,15,16,2,9.57,1,1.0,0.5
2978,4,17,79,5,20.46,1,2.5,0.5
2979,14,17,7,4,17.36,1,2.0,0.5
2980,11,20,109,10,41.12,1,5.0,0.5
2981,10,15,118,4,10.74,1,2.0,0.5
2982,19,21,92,4,15.4,1,2.0,0.5
2983,18,10,359,3,17.84,1,1.5,0.5
2984,6,19,151,2,12.06,1,1.0,0.5
2985,15,21,251,3,17.04,1,1.5,0.5
2986,10,16,32,7,30.68,1,3.5,0.5
2987,5,18,317,12,28.14,1,6.0,0.5
2988,5,20,223,12,27.89,1,6.0,0.5
2989,10,6,333,1,8.41,1,0.5,0.5
2990,5,13,309,2,7.32,1,1.0,0.5
2991,3,13,223,17,46.21,1,8.5,0.5
2992,6,19,125,6,16.92,1,3.0,0.5
2993,4,15,43,3,12.75,1,1.5,0.5
2994,18,8,179,8,20.84,1,4.0,0.5
2995,9,20,26,7,21.89,1,3.5,0.5
2996,17,20,135,9,23.18,1,4.5,0.5
2997,13,15,325,10,26.36,1,5.0,0.5
2998,15,20,339,3,12.71,1,1.5,0.5
2999,20,14,64,5,24.97,1,2.5,0.5
3000,17,5,82,9,29.86,1,4.5,0.5
3001,13,17,339,2,10.01,1,1.0,0.5
3002,16,20,283,7,37.94,1,3.5,0.5
3003,4,9,222,9,23.04,1,4.5,0.5
3004,5,12,349,6,17.53,1,3.0,0.5
3005,5,2,361,2,7.61,1,1.0,0.5
3006,9,1,337,4,14.49,1,2.0,0.5
3007,17,13,37,19,79.08,1,9.5,0.5
3008,13,19,9,4,17.81,1,2.0,0.5
3009,2,21,303,8,20.62,1,4.0,0.5
3010,13,18,58,1,3.46,1,0.5,0.5
3011,19,13,250,17,43.03,1,8.5,0.5
3012,3,9,225,3,13.28,1,1.5,0.5
3013,10,15,66,20,43.29,1,10.0,0.5
3014,2,12,303,4,19.81,1,2.0,0.5
3015,13,17,360,7,15.16,1,3.5,0.5
3016,19,18,284,4,13.39,1,2.0,0.5
3017,17,10,366,2,8.31,1,1.0,0.5
3018,14,15,228,7,33.82,1,3.5,0.5
3019,12,11,291,5,13.51,1,2.5,0.5
3020,12,20,136,2,7.76,1,1.0,0.5
3021,11,15,258,11,34.0,1,5.5,0.5
3022,7,17,10,5,12.57,1,2.5,0.5
3023,4,15,36,1,5.49,1,0.5,0.5
3024,19,1,118,3,10.79,1,1.5,0.5
3025,1,16,78,5,12.5,1,2.5,0.5
3026,3,12,186,11,48.78,1,5.5,0.5
3027,13,7,108,1,4.28,1,0.5,0.5
3028,15,6,254,6,20.52,1,3.0,0.5
3029,2,19,338,12,31.36,1,6.0,0.5
3030,11,5,286,1,8.86,1,0.5,0.5
3031,4,18,199,3,18.81,1,1.5,0.5
3032,19,7,75,8,34.76,1,4.0,0.5
3033,17,1,23,3,14.67,1,1.5,0.5
3034,3,18,238,6,19.22,1,3.0,0.5
3035,18,10,320,1,6.43,1,0.5,0.5
3036,8,19,77,2,11.29,1,1.0,0.5
3037,19,15,355,5,13.48,1,2.5,0.5
3038,5,1,2,6,30.26,1,3.0,0.5
3039,7,21,224,4,12.21,1,2.0,0.5
3040,8,21,162,4,18.01,1,2.0,0.5
3041,5,17,183,3,12.34,1,1.5,0.5
3042,17,21,33,6,17.67,1,3.0,0.5
3043,5,16,82,5,25.29,1,2.5,0.5
3044,4,8,267,2,9.2,1,1.0,0.5
3045,19,18,231,3,9.28,1,1.5,0.5
3046,2,3,195,1,6.0,1,0.5,0.5
3047,11,17,37,3,8.61,1,1.5,0.5
3048,13,21,237,2,8.53,1,1.0,0.5
3049,15,18,45,1,2.13,1,0.5,0.5
3050,12,21,57,12,27.77,1,6.0,0.5
3051,11,21,155,25,54.83,1,12.5,0.5
3052,7,18,19,1,3.04,1,0.5,0.5
3053,5,15,246,3,8.46,1,1.5,0.5
3054,17,1,59,3,10.46,1,1.5,0.5
3055,20,15,285,8,33.25,1,4.0,0.5
3056,9,8,59,4,17.75,1,2.0,0.5
3057,14,14,45,6,19.16,1,3.0,0.5
3058,12,20,81,23,81.61,1,11.5,0.5
3059,6,15,62,7,25.29,1,3.5,0.5
3060,17,14,46,6,30.8,1,3.0,0.5
3061,19,11,337,5,23.49,1,2.5,0.5
3062,19,10,267,5,26.77,1,2.5,0.5
3063,16,20,359,2,6.68,1,1.0,0.5
3064,12,1,273,6,25.39,1,3.0,0.5
3065,12,16,179,12,27.51,1,6.0,0.5
3066,20,17,160,6,15.33,1,3.0,0.5
3067,6,15,182,6,29.72,1,3.0,0.5
3068,4,2,293,1,4.39,1,0.5,0.5
3069,6,14,257,3,11.39,1,1.5,0.5
3070,11,7,55,1,2.69,1,0.5,0.5
3071,1,17,21,1,7.64,1,0.5,0.5
3072,15,11,45,8,19.8,1,4.0,0.5
3073,11,8,236,4,12.28,1,2.0,0.5
3074,19,18,300,4,13.37,1,2.0,0.5
3075,18,20,290,6,34.23,1,3.0,0.5
3076,17,19,262,4,19.46,1,2.0,0.5
3077,19,16,35,10,26.53,1,5.0,0.5
3078,14,18,46,2,14.24,1,1.0,0.5
3079,18,1,44,15,31.95,1,7.5,0.5
3080,19,7,149,4,10.33,1,2.0,0.5
3081,15,17,157,3,10.13,1,1.5,0.5
3082,15,21,41,5,20.47,1,2.5,0.5
3083,4,16,51,7,32.61,1,3.5,0.5
3084,7,11,355,3,16.09,1,1.5,0.5
3085,13,14,71,16,44.44,1,8.0,0.5
3086,3,2,17,2,11.84,1,1.0,0.5
3087,16,16,47,9,44.77,1,4.5,0.5
3088,9,20,240,5,15.06,1,2.5,0.5
3089,8,18,281,8,28.16,1,4.0,0.5
3090,20,9,13,2,10.18,1,1.0,0.5
3091,13,7,174,4,11.92,1,2.0,0.5
3092,17,2,53,3,14.56,1,1.5,0.5
3093,17,19,281,3,14.41,1,1.5,0.5
3094,17,9,134,2,6.08,1,1.0,0.5
3095,1,7,257,6,21.27,1,3.0,0.5
3096,8,8,289,6,26.0,1,3.0,0.5
3097,19,9,360,5,22.59,1,2.5,0.5
3098,6,17,206,6,20.93,1,3.0,0.5
3099,3,21,296,11,45.97,1,5.5,0.5
3100,5,17,170,9,27.16,1,4.5,0.5
3101,13,14,363,9,35.77,1,4.5,0.5
3102,15,1,97,13,61.33,1,6.5,0.5
3103,14,8,77,11,30.83,1,5.5,0.5
3104,16,3,360,7,32.98,1,3.5,0.5
3105,18,21,242,16,41.14,1,8.0,0.5
3106,11,19,291,8,21.47,1,4.0,0.5
3107,3,14,284,1,6.32,1,0.5,0.5
3108,10,6,84,7,20.41,1,3.5,0.5
3109,10,2,15,1,4.58,1,0.5,0.5
3110,16,13,115,2,8.97,1,1.0,0.5
3111,12,12,223,6,25.5,1,3.0,0.5
3112,2,5,75,1,7.24,1,0.5,0.5
3113,9,19,168,1,6.48,1,0.5,0.5
3114,3,19,148,4,8.95,1,2.0,0.5
3115,15,18,131,7,28.25,1,3.5,0.5
3116,3,12,81,5,27.03,1,2.5,0.5
3117,19,6,209,7,21.99,1,3.5,0.5
3118,18,14,6,11,45.62,1,5.5,0.5
3119,8,1,257,3,18.01,1,1.5,0.5
3120,17,21,70,2,13.76,1,1.0,0.5
3121,8,16,177,5,15.2,1,2.5,0.5
3122,7,20,253,1,9.05,1,0.5,0.5
3123,7,20,341,4,18.2,1,2.0,0.5
3124,3,21,259,4,16.76,1,2.0,0.5
3125,1,13,316,2,7.57,1,1.0,0.5
3126,4,21,118,6,21.69,1,3.0,0.5
3127,5,19,302,2,10.11,1,1.0,0.5
3128,1,10,203,1,7.35,1,0.5,0.5
3129,15,15,41,7,27.77,1,3.5,0.5
3130,5,18,59,11,51.34,1,5.5,0.5
3131,13,8,297,5,24.69,1,2.5,0.5
3132,8,21,305,1,2.62,1,0.5,0.5
3133,8,15,110,2,12.41,1,1.0,0.5
3134,5,2,69,1,7.07,1,0.5,0.5
3135,9,12,40,4,19.53,1,2.0,0.5
3136,1,7,35,5,19.4,1,2.5,0.5
3137,4,19,111,8,18.61,1,4.0,0.5
3138,3,4,9,9,36.61,1,4.5,0.5
3139,2,19,307,1,3.55,1,0.5,0.5
3140,8,19,217,12,29.66,1,6.0,0.5
3141,9,16,266,3,16.39,1,1.5,0.5
3142,2,12,154,18,39.45,1,9.0,0.5
3143,14,10,243,1,7.34,1,0.5,0.5
3144,14,1,204,6,13.47,1,3.0,0.5
3145,4,18,55,1,4.19,1,0.5,0.5
3146,6,18,359,7,32.54,1,3.5,0.5
3147,11,7,131,2,13.18,1,1.0,0.5
3148,3,15,334,7,28.23,1,3.5,0.5
3149,8,15,4,2,11.99,1,1.0,0.5
3150,3,12,224,8,44.36,1,4.0,0.5
3151,14,14,259,9,42.75,1,4.5,0.5
3152,13,17,127,5,17.6,1,2.5,0.5
3153,13,15,53,3,12.37,1,1.5,0.5
3154,2,7,59,4,12.0,1,2.0,0.5
3155,13,16,232,2,10.57,1,1.0,0.5
3156,19,7,112,9,37.48,1,4.5,0.5
3157,6,19,146,7,20.38,1,3.5,0.5
3158,16,4,51,4,21.74,1,2.0,0.5
3159,2,12,7,6,29.01,1,3.0,0.5
3160,8,19,327,18,56.96,1,9.0,0.5
3161,17,20,320,1,5.27,1,0.5,0.5
3162,2,7,230,10,23.4,1,5.0,0.5
3163,10,2,76,17,54.88,1,8.5,0.5
3164,16,4,273,4,22.22,1,2.0,0.5
3165,6,18,329,2,12.03,1,1.0,0.5
3166,2,20,143,7,17.36,1,3.5,0.5
3167,2,21,136,4,18.93,1,2.0,0.5
3168,13,21,281,19,47.92,1,9.5,0.5
3169,15,1,148,1,7.46,1,0.5,0.5
3170,2,8,327,6,14.47,1,3.0,0.5
3171,7,12,308,10,33.54,1,5.0,0.5
3172,3,15,26,10,25.29,1,5.0,0.5
3173,8,17,315,9,26.4,1,4.5,0.5
3174,14,15,289,12,30.47,1,6.0,0.5
3175,7,20,286,5,15.85,1,2.5,0.5
3176,7,17,255,1,4.36,1,0.5,0.5
3177,1,9,1,2,9.94,1,1.0,0.5
3178,17,19,313,3,8.84,1,1.5,0.5
3179,9,11,362,1,6.51,1,0.5,0.5
3180,13,15,84,10,27.3,1,5.0,0.5
3181,19,13,278,3,12.99,1,1.5,0.5
3182,19,18,260,16,37.36,1,8.0,0.5
3183,17,5,221,12,32.29,1,6.0,0.5
3184,10,20,232,5,20.38,1,2.5,0.5
3185,10,16,135,21,47.78,1,10.5,0.5
3186,4,10,50,9,40.42,1,4.5,0.5
3187,8,15,303,3,11.92,1,1.5,0.5
3188,20,21,270,11,23.49,1,5.5,0.5
3189,20,16,227,3,15.14,1,1.5,0.5
3190,18,19,193,5,24.6,1,2.5,0.5
3191,14,11,320,11,53.42,1,5.5,0.5
3192,18,7,7,18,54.61,1,9.0,0.5
3193,14,15,302,6,24.95,1,3.0,0.5
3194,20,18,38,8,40.97,1,4.0,0.5
3195,15,11,89,5,18.5,1,2.5,0.5
3196,4,4,177,9,31.03,1,4.5,0.5
3197,13,3,47,1,4.73,1,0.5,0.5
3198,8,18,56,12,38.15,1,6.0,0.5
3199,18,6,107,1,4.93,1,0.5,0.5
3200,12,21,75,6,24.71,1,3.0,0.5
3201,14,15,165,2,10.24,1,1.0,0.5
3202,2,20,364,1,7.57,1,0.5,0.5
3203,18,18,140,4,9.5,1,2.0,0.5
3204,2,15,214,1,3.28,1,0.5,0.5
3205,11,12,127,3,13.95,1,1.5,0.5
3206,9,21,210,3,12.31,1,1.5,0.5
3207,12,18,143,1,5.98,1,0.5,0.5
3208,17,2,151,1,2.35,1,0.5,0.5
3209,15,1,120,7,31.87,1,3.5,0.5
3210,17,18,297,3,11.0,1,1.5,0.5
3211,18,15,359,6,31.51,1,3.0,0.5
3212,6,20,51,3,12.59,1,1.5,0.5
3213,17,15,83,2,10.6,1,1.0,0.5
3214,18,21,329,5,24.99,1,2.5,0.5
3215,8,8,11,26,59.7,1,13.0,0.5
3216,9,16,101,6,14.46,1,3.0,0.5
3217,6,6,366,7,15.95,1,3.5,0.5
3218,5,18,30,4,12.83,1,2.0,0.5
3219,12,19,345,1,0.64,1,0.5,0.5
3220,11,20,289,9,28.12,1,4.5,0.5
3221,1,20,303,5,20.64,1,2.5,0.5
3222,11,16,61,4,20.24,1,2.0,0.5
3223,19,19,10,2,12.9,1,1.0,0.5
3224,9,16,55,1,8.44,1,0.5,0.5
3225,2,9,188,1,5.78,1,0.5,0.5
3226,12,11,362,11,36.03,1,5.5,0.5
3227,4,18,21,1,3.44,1,0.5,0.5
3228,4,20,165,15,45.8,1,7.5,0.5
3229,18,21,48,5,10.93,1,2.5,0.5
3230,15,17,141,12,50.28,1,6.0,0.5
3231,19,12,239,6,25.57,1,3.0,0.5
3232,13,20,63,2,6.67,1,1.0,0.5
3233,19,18,187,7,35.24,1,3.5,0.5
3234,17,17,90,6,23.67,1,3.0,0.5
3235,6,21,217,3,12.23,1,1.5,0.5
3236,16,19,193,5,22.13,1,2.5,0.5
3237,12,16,108,6,23.21,1,3.0,0.5
3238,19,10,24,39,91.2,1,19.5,0.5
3239,5,15,65,7,35.14,1,3.5,0.5
3240,17,17,233,2,12.92,1,1.0,0.5
3241,1,18,241,14,43.53,1,7.0,0.5
3242,10,16,24,5,24.43,1,2.5,0.5
3243,15,16,173,5,17.37,1,2.5,0.5
3244,11,20,280,7,17.37,1,3.5,0.5
3245,13,17,281,9,24.79,1,4.5,0.5
3246,5,1,34,8,31.23,1,4.0,0.5
3247,1,11,168,6,17.78,1,3.0,0.5
3248,12,17,166,4,18.6,1,2.0,0.5
3249,11,17,335,8,38.73,1,4.0,0.5
3250,17,18,230,3,9.94,1,1.5,0.5
3251,4,19,9,4,16.57,1,2.0,0.5
3252,15,16,161,4,17.96,1,2.0,0.5
3253,9,18,89,2,9.24,1,1.0,0.5
3254,20,13,51,1,9.19,1,0.5,0.5
3255,19,19,50,8,39.82,1,4.0,0.5
3256,19,12,334,2,9.33,1,1.0,0.5
3257,12,15,110,1,3.05,1,0.5,0.5
3258,5,20,207,5,27.29,1,2.5,0.5
3259,10,21,253,1,2.96,1,0.5,0.5
3260,17,18,350,1,4.54,1,0.5,0.5
3261,5,4,42,4,23.1,1,2.0,0.5
3262,16,18,133,1,2.53,1,0.5,0.5
3263,7,20,125,2,13.72,1,1.0,0.5
3264,9,20,102,5,24.6,1,2.5,0.5
3265,3,17,336,4,18.3,1,2.0,0.5
3266,15,6,62,1,1.87,1,0.5,0.5
3267,16,20,322,12,48.35,1,6.0,0.5
3268,18,14,342,2,10.36,1,1.0,0.5
3269,14,20,266,12,37.86,1,6.0,0.5
3270,3,1,246,10,48.3,1,5.0,0.5
3271,12,16,250,6,31.32,1,3.0,0.5
3272,9,19,3,2,10.07,1,1.0,0.5
3273,7,17,87,9,33.73,1,4.5,0.5
3274,9,13,273,3,16.47,1,1.5,0.5
3275,13,17,276,8,31.15,1,4.0,0.5
3276,18,7,337,11,31.63,1,5.5,0.5
3277,5,9,111,2,11.1,1,1.0,0.5
3278,13,19,13,5,12.32,1,2.5,0.5
3279,4,11,97,8,36.49,1,4.0,0.5
3280,2,19,23,3,10.96,1,1.5,0.5
3281,16,5,49,14,36.69,1,7.0,0.5
3282,9,11,7,6,28.7,1,3.0,0.5
3283,9,6,240,9,29.41,1,4.5,0.5
3284,6,19,142,10,45.97,1,5.0,0.5
3285,11,17,353,9,19.2,1,4.5,0.5
3286,1,20,352,1,5.48,1,0.5,0.5
3287,4,18,158,11,35.92,1,5.5,0.5
3288,13,20,193,1,1.48,1,0.5,0.5
3289,13,16,220,6,14.95,1,3.0,0.5
3290,13,18,356,1,8.57,1,0.5,0.5
3291,2,17,299,3,17.62,1,1.5,0.5
3292,9,20,249,6,20.48,1,3.0,0.5
3293,8,9,176,1,9.5,1,0.5,0.5
3294,7,17,144,2,8.75,1,1.0,0.5
3295,4,18,165,25,54.58,1,12.5,0.5
3296,18,1,347,1,4.09,1,0.5,0.5
3297,3,19,306,7,29.53,1,3.5,0.5
3298,6,15,120,1,4.61,1,0.5,0.5
3299,12,21,242,2,10.03,1,1.0,0.5
3300,12,9,26,1,5.11,1,0.5,0.5
3301,8,17,145,3,11.95,1,1.5,0.5
3302,1,19,172,7,14.99,1,3.5,0.5
3303,4,4,230,3,12.94,1,1.5,0.5
3304,11,19,263,1,2.06,1,0.5,0.5
3305,3,15,303,10,24.34,1,5.0,0.5
3306,13,17,136,11,22.06,1,5.5,0.5
3307,17,9,145,1,1.62,1,0.5,0.5
3308,10,12,111,1,4.41,1,0.5,0.5
3309,12,19,166,5,20.5,1,2.5,0.5
3310,15,1,328,11,31.59,1,5.5,0.5
3311,10,15,67,3,11.98,1,1.5,0.5
3312,14,17,96,3,9.51,1,1.5,0.5
3313,13,19,98,5,15.82,1,2.5,0.5
3314,5,5,187,14,35.4,1,7.0,0.5
3315,6,19,327,2,8.35,1,1.0,0.5
3316,2,1,42,14,35.41,1,7.0,0.5
3317,17,7,54,3,9.44,1,1.5,0.5
3318,4,19,325,10,30.3,1,5.0,0.5
3319,14,10,315,11,44.51,1,5.5,0.5
3320,10,9,98,1,3.25,1,0.5,0.5
3321,3,19,180,2,11.17,1,1.0,0.5
3322,3,2,169,1,4.97,1,0.5,0.5
3323,15,17,2,4,12.0,1,2.0,0.5
3324,6,17,43,2,7.69,1,1.0,0.5
3325,17,19,18,1,3.26,1,0.5,0.5
3326,12,4,216,4,21.35,1,2.0,0.5
3327,20,8,24,8,17.85,1,4.0,0.5
3328,11,1,299,1,3.84,1,0.5,0.5
3329,4,14,47,1,2.94,1,0.5,0.5
3330,6,18,310,4,21.75,1,2.0,0.5
3331,1,21,305,1,5.93,1,0.5,0.5
3332,20,15,200,11,30.79,1,5.5,0.5
3333,16,15,48,3,11.95,1,1.5,0.5
3334,15,20,16,12,28.67,1,6.0,0.5
3335,17,2,81,1,2.38,1,0.5,0.5
3336,8,10,11,10,43.7,1,5.0,0.5
3337,12,20,314,5,23.05,1,2.5,0.5
3338,10,21,354,9,46.4,1,4.5,0.5
3339,15,21,287,6,22.06,1,3.0,0.5
3340,9,15,308,8,35.5,1,4.0,0.5
3341,2,1,161,12,57.25,1,6.0,0.5
3342,5,3,216,6,14.18,1,3.0,0.5
3343,6,15,90,5,14.61,1,2.5,0.5
3344,7,9,39,11,39.99,1,5.5,0.5
3345,1,20,175,5,19.14,1,2.5,0.5
3346,7,9,155,14,39.76,1,7.0,0.5
3347,20,8,108,4,11.69,1,2.0,0.5
3348,12,11,297,20,43.23,1,10.0,0.5
3349,16,2,35,4,19.47,1,2.0,0.5
3350,16,10,190,11,26.03,1,5.5,0.5
3351,11,21,63,8,38.78,1,4.0,0.5
3352,4,20,165,5,28.64,1,2.5,0.5
3353,13,19,201,10,49.94,1,5.0,0.5
3354,7,5,17,5,11.71,1,2.5,0.5
3355,4,17,212,9,37.17,1,4.5,0.5
3356,15,10,6,3,10.57,1,1.5,0.5
3357,19,15,201,3,14.82,1,1.5,0.5
3358,9,14,38,2,5.11,1,1.0,0.5
3359,11,19,316,5,22.75,1,2.5,0.5
3360,8,8,283,15,36.6,1,7.5,0.5
3361,1,12,261,10,50.16,1,5.0,0.5
3362,8,17,143,3,16.86,1,1.5,0.5
3363,13,20,174,17,53.07,1,8.5,0.5
3364,4,14,42,1,9.46,1,0.5,0.5
3365,8,14,58,8,22.26,1,4.0,0.5
3366,3,19,231,15,48.28,1,7.5,0.5
3367,9,19,12,4,18.99,1,2.0,0.5
3368,2,1,338,8,38.57,1,4.0,0.5
3369,2,20,280,2,10.7,1,1.0,0.5
3370,13,15,43,3,14.37,1,1.5,0.5
3371,15,15,134,1,7.81,1,0.5,0.5
3372,12,19,274,1,0.96,1,0.5,0.5
3373,4,15,24,2,8.12,1,1.0,0.5
3374,8,5,180,1,6.68,1,0.5,0.5
3375,9,8,33,7,21.25,1,3.5,0.5
3376,5,5,76,7,18.84,1,3.5,0.5
3377,20,17,198,5,25.62,1,2.5,0.5
3378,18,4,17,3,12.83,1,1.5,0.5
3379,11,21,159,7,26.93,1,3.5,0.5
3380,15,8,176,4,20.57,1,2.0,0.5
3381,9,20,40,7,16.76,1,3.5,0.5
3382,17,14,96,4,17.26,1,2.0,0.5
3383,12,18,21,10,48.05,1,5.0,0.5
3384,7,17,180,3,13.45,1,1.5,0.5
3385,10,4,277,7,33.07,1,3.5,0.5
3386,10,19,90,1,7.72,1,0.5,0.5
3387,13,7,129,4,18.53,1,2.0,0.5
3388,19,16,31,6,30.9,1,3.0,0.5
3389,11,20,19,1,7.57,1,0.5,0.5
3390,13,19,316,8,29.44,1,4.0,0.5
3391,8,18,338,3,7.94,1,1.5,0.5
3392,8,17,112,1,1.45,1,0.5,0.5
3393,4,14,141,2,7.65,1,1.0,0.5
3394,15,21,207,8,36.1,1,4.0,0.5
3395,11,15,108,1,2.45,1,0.5,0.5
3396,11,20,192,15,33.1,1,7.5,0.5
3397,1,17,117,5,13.28,1,2.5,0.5
3398,17,15,78,2,9.35,1,1.0,0.5
3399,15,4,312,10,40.83,1,5.0,0.5
3400,20,18,156,11,38.58,1,5.5,0.5
3401,6,13,68,5,20.17,1,2.5,0.5
3402,15,7,45,1,4.31,1,0.5,0.5
3403,9,10,274,12,30.27,1,6.0,0.5
3404,14,13,77,2,6.34,1,1.0,0.5
3405,18,2,10,3,17.82,1,1.5,0.5
3406,17,11,7,2,7.18,1,1.0,0.5
3407,18,11,220,3,12.65,1,1.5,0.5
3408,5,15,169,4,16.79,1,2.0,0.5
3409,20,16,71,1,4.77,1,0.5,0.5
3410,20,12,136,5,22.42,1,2.5,0.5
3411,9,16,207,9,26.71,1,4.5,0.5
3412,11,10,334,2,11.69,1,1.0,0.5
3413,1,8,206,9,30.03,1,4.5,0.5
3414,18,15,263,4,20.33,1,2.0,0.5
3415,6,6,138,26,60.03,1,13.0,0.5
3416,2,1,174,1,8.29,1,0.5,0.5
3417,15,10,166,5,23.01,1,2.5,0.5
3418,14,3,274,2,10.49,1,1.0,0.5
3419,5,21,167,1,5.35,1,0.5,0.5
3420,6,20,232,2,12.51,1,1.0,0.5
3421,6,18,99,2,5.18,1,1.0,0.5
3422,18,15,193,9,34.89,1,4.5,0.5
3423,14,16,12,15,41.93,1,7.5,0.5
3424,10,18,80,10,43.39,1,5.0,0.5
3425,14,21,47,7,15.87,1,3.5,0.5
3426,13,14,218,12,60.5,1,6.0,0.5
3427,3,18,3,9,28.05,1,4.5,0.5
3428,6,5,130,1,4.09,1,0.5,0.5
3429,8,16,78,2,6.83,1,1.0,0.5
3430,12,15,261,2,7.64,1,1.0,0.5
3431,13,10,313,5,26.26,1,2.5,0.5
3432,11,10,339,1,3.44,1,0.5,0.5
3433,12,15,302,6,20.84,1,3.0,0.5
3434,1,17,78,6,15.44,1,3.0,0.5
3435,17,21,236,2,9.26,1,1.0,0.5
3436,16,13,157,5,15.8,1,2.5,0.5
3437,11,15,61,3,7.14,1,1.5,0.5
3438,13,15,320,6,31.4,1,3.0,0.5
3439,18,11,315,1,4.3,1,0.5,0.5
3440,11,7,358,2,11.2,1,1.0,0.5
3441,12,16,365,9,23.33,1,4.5,0.5
3442,6,15,171,1,2.4,1,0.5,0.5
3443,9,20,359,15,39.32,1,7.5,0.5
3444,16,21,99,1,2.39,1,0.5,0.5
3445,4,15,326,2,7.18,1,1.0,0.5
3446,3,15,170,9,22.54,1,4.5,0.5
3447,16,13,346,9,36.27,1,4.5,0.5
3448,12,1,153,6,27.36,1,3.0,0.5
3449,11,3,170,11,39.11,1,5.5,0.5
3450,5,11,320,7,27.73,1,3.5,0.5
3451,18,16,58,4,9.32,1,2.0,0.5
3452,19,19,31,1,5.1,1,0.5,0.5
3453,6,13,138,1,2.49,1,0.5,0.5
3454,18,18,228,6,16.07,1,3.0,0.5
3455,6,4,25,7,27.41,1,3.5,0.5
3456,4,8,204,3,13.75,1,1.5,0.5
3457,12,5,94,10,46.99,1,5.0,0.5
3458,19,17,323,6,19.62,1,3.0,0.5
3459,2,19,54,11,48.65,1,5.5,0.5
3460,17,7,272,2,11.09,1,1.0,0.5
3461,11,16,332,7,18.63,1,3.5,0.5
3462,11,10,185,1,4.66,1,0.5,0.5
3463,16,3,8,12,49.38,1,6.0,0.5
3464,2,21,13,2,9.12,1,1.0,0.5
3465,2,17,23,4,16.2,1,2.0,0.5
3466,8,20,104,6,31.23,1,3.0,0.5
3467,13,16,157,11,37.49,1,5.5,0.5
3468,10,15,162,3,14.41,1,1.5,0.5
3469,8,20,166,8,29.29,1,4.0,0.5
3470,4,21,39,2,6.74,1,1.0,0.5
3471,15,3,121,7,27.66,1,3.5,0.5
3472,1,5,129,25,57.71,1,12.5,0.5
3473,11,19,244,4,14.75,1,2.0,0.5
3474,7,14,229,14,34.23,1,7.0,0.5
3475,17,14,10,15,33.88,1,7.5,0.5
3476,20,6,294,3,19.11,1,1.5,0.5
3477,18,8,27,16,49.1,1,8.0,0.5
3478,12,18,309,1,6.9,1,0.5,0.5
3479,9,15,46,2,7.26,1,1.0,0.5
3480,5,11,20,3,13.61,1,1.5,0.5
3481,10,17,174,2,7.41,1,1.0,0.5
3482,4,9,229,3,15.94,1,1.5,0.5
3483,5,17,189,2,13.0,1,1.0,0.5
3484,10,13,259,1,4.26,1,0.5,0.5
3485,11,15,182,7,34.69,1,3.5,0.5
3486,10,7,49,7,35.32,1,3.5,0.5
3487,8,17,355,4,21.59,1,2.0,0.5
3488,2,17,98,16,44.72,1,8.0,0.5
3489,8,5,15,1,2.74,1,0.5,0.5
3490,16,18,8,1,8.26,1,0.5,0.5
3491,5,15,291,9,44.18,1,4.5,0.5
3492,3,20,255,2,13.43,1,1.0,0.5
3493,12,15,103,11,44.79,1,5.5,0.5
3494,13,17,228,1,2.36,1,0.5,0.5
3495,13,9,92,2,12.22,1,1.0,0.5
3496,10,18,212,6,14.76,1,3.0,0.5
3497,4,9,299,5,12.08,1,2.5,0.5
3498,9,17,366,10,32.39,1,5.0,0.5
3499,2,17,215,1,5.48,1,0.5,0.5
3500,19,9,27,14,30.96,1,7.0,0.5
3501,1,9,319,11,42.56,1,5.5,0.5
3502,7,21,278,13,31.85,1,6.5,0.5
3503,17,19,219,1,4.96,1,0.5,0.5
3504,3,12,295,2,11.38,1,1.0,0.5
3505,20,15,272,2,8.93,1,1.0,0.5
3506,20,17,334,20,64.3,1,10.0,0.5
3507,3,11,275,1,6.27,1,0.5,0.5
3508,3,20,246,2,5.42,1,1.0,0.5
3509,17,19,271,1,8.18,1,0.5,0.5
3510,7,5,105,4,16.85,1,2.0,0.5
3511,14,15,223,18,58.74,1,9.0,0.5
3512,17,16,2,8,28.39,1,4.0,0.5
3513,18,15,123,7,17.43,1,3.5,0.5
3514,13,12,97,8,23.55,1,4.0,0.5
3515,20,3,260,6,19.86,1,3.0,0.5
3516,20,19,275,3,18.61,1,1.5,0.5
3517,18,4,26,8,30.19,1,4.0,0.5
